"","tm","stn_id","ca"
"3679","2019-06-26 08:00:00.0",177,9
"3680","2019-06-26 09:00:00.0",177,3
"3681","2019-06-26 10:00:00.0",177,3
"3682","2019-06-26 12:00:00.0",177,10
"3683","2019-06-26 13:00:00.0",177,10
"3684","2019-06-26 14:00:00.0",177,9
"3685","2019-06-26 15:00:00.0",177,10
"3686","2019-06-26 15:00:00.0",177,8
"3687","2019-06-26 18:00:00.0",177,4
"3688","2019-06-26 20:00:00.0",177,10
"3689","2019-06-26 21:00:00.0",177,10
"3690","2019-06-26 22:00:00.0",177,10
"3691","2019-06-26 22:00:00.0",177,7
"3692","2019-06-26 23:00:00.0",177,10
"3693","2019-06-26 23:00:00.0",177,8
"3694","2019-06-27 07:00:00.0",177,6
"3695","2019-06-27 09:00:00.0",177,10
"3696","2019-06-27 09:00:00.0",177,6
"3697","2019-06-27 13:00:00.0",177,9
"3698","2019-06-27 15:00:00.0",177,8
"3699","2019-06-27 16:00:00.0",177,8
"3700","2019-06-27 18:00:00.0",177,4
"3701","2019-06-28 03:00:00.0",177,5
"3702","2019-06-28 04:00:00.0",177,5
"3703","2019-06-28 07:00:00.0",177,9
"3704","2019-06-28 13:00:00.0",177,7
"3705","2019-06-28 18:00:00.0",177,9
"3706","2019-06-28 21:00:00.0",177,4
"3707","2019-06-29 01:00:00.0",177,10
"3708","2019-06-29 01:00:00.0",177,2
"3709","2019-06-29 03:00:00.0",177,3
"3710","2019-06-29 05:00:00.0",177,3
"3711","2019-06-29 11:00:00.0",177,6
"3712","2019-06-29 12:00:00.0",177,10
"3713","2019-06-29 13:00:00.0",177,9
"3714","2019-06-29 14:00:00.0",177,10
"3715","2019-06-29 14:00:00.0",177,9
"3716","2019-06-29 15:00:00.0",177,10
"3717","2019-06-29 15:00:00.0",177,9
"3718","2019-06-29 16:00:00.0",177,10
"3719","2019-06-29 16:00:00.0",177,6
"3720","2019-06-30 07:00:00.0",177,6
"3721","2019-06-30 08:00:00.0",177,7
"3722","2019-06-30 09:00:00.0",177,8
"3723","2019-06-30 10:00:00.0",177,9
"3724","2019-06-30 11:00:00.0",177,9
"3725","2019-06-30 12:00:00.0",177,10
"3726","2019-06-30 17:00:00.0",177,10
"3727","2019-06-30 17:00:00.0",177,7
"3728","2019-06-30 18:00:00.0",177,10
"3729","2019-07-01 00:00:00.0",177,8
"3730","2019-07-01 04:00:00.0",177,2
"3731","2019-07-01 05:00:00.0",177,10
"3732","2019-07-01 06:00:00.0",177,10
"3733","2019-07-01 07:00:00.0",177,4
"3734","2019-07-01 08:00:00.0",177,10
"3735","2019-07-01 08:00:00.0",177,1
"3736","2019-07-01 09:00:00.0",177,2
"3737","2019-07-01 11:00:00.0",177,3
"3738","2019-07-01 12:00:00.0",177,7
"3739","2019-07-01 17:00:00.0",177,1
"3740","2019-07-02 08:00:00.0",177,2
"3741","2019-07-02 09:00:00.0",177,8
"3742","2019-07-02 12:00:00.0",177,5
"3743","2019-07-02 13:00:00.0",177,6
"3744","2019-07-02 14:00:00.0",177,6
"3745","2019-07-03 08:00:00.0",177,8
"3746","2019-07-03 16:00:00.0",177,8
"3747","2019-07-03 17:00:00.0",177,3
"3748","2019-07-04 14:00:00.0",177,3
"3749","2019-07-04 16:00:00.0",177,1
"3750","2019-07-05 06:00:00.0",177,5
"3751","2019-07-05 07:00:00.0",177,6
"3752","2019-07-05 08:00:00.0",177,6
"3753","2019-07-05 16:00:00.0",177,3
"3754","2019-07-05 16:00:00.0",177,1
"3755","2019-07-07 04:00:00.0",177,8
"3756","2019-07-07 05:00:00.0",177,3
"3757","2019-07-07 08:00:00.0",177,4
"3758","2019-07-07 10:00:00.0",177,1
"3759","2019-07-07 11:00:00.0",177,6
"3760","2019-07-07 11:00:00.0",177,3
"3761","2019-07-07 12:00:00.0",177,5
"3762","2019-07-07 12:00:00.0",177,7
"3763","2019-07-07 12:00:00.0",177,4
"3764","2019-07-07 16:00:00.0",177,9
"3765","2019-07-07 17:00:00.0",177,9
"3766","2019-07-07 18:00:00.0",177,9
"3767","2019-07-07 21:00:00.0",177,8
"3768","2019-07-08 00:00:00.0",177,8
"3769","2019-07-08 03:00:00.0",177,5
"3770","2019-07-08 09:00:00.0",177,3
"3771","2019-07-08 10:00:00.0",177,3
"3772","2019-07-08 13:00:00.0",177,2
"3773","2019-07-08 16:00:00.0",177,5
"3774","2019-07-08 17:00:00.0",177,7
"3775","2019-07-09 00:00:00.0",177,3
"3776","2019-07-09 11:00:00.0",177,4
"3777","2019-07-09 11:00:00.0",177,2
"3778","2019-07-09 12:00:00.0",177,6
"3779","2019-07-09 12:00:00.0",177,3
"3780","2019-07-09 13:00:00.0",177,6
"3781","2019-07-09 14:00:00.0",177,8
"3782","2019-07-09 15:00:00.0",177,8
"3783","2019-07-09 17:00:00.0",177,3
"3784","2019-07-10 08:00:00.0",177,4
"3785","2019-07-10 09:00:00.0",177,9
"3786","2019-07-10 11:00:00.0",177,1
"3787","2019-07-10 14:00:00.0",177,2
"3788","2019-07-10 16:00:00.0",177,10
"3789","2019-07-10 16:00:00.0",177,8
"3790","2019-07-10 17:00:00.0",177,10
"3791","2019-07-10 18:00:00.0",177,1
"3792","2019-07-10 21:00:00.0",177,8
"3793","2019-07-10 23:00:00.0",177,4
"3794","2019-07-11 03:00:00.0",177,2
"3795","2019-07-11 04:00:00.0",177,10
"3796","2019-07-11 05:00:00.0",177,8
"3797","2019-07-11 10:00:00.0",177,9
"3798","2019-07-11 13:00:00.0",177,10
"3799","2019-07-11 13:00:00.0",177,8
"3800","2019-07-11 18:00:00.0",177,10
"3801","2019-07-11 18:00:00.0",177,7
"3802","2019-07-12 00:00:00.0",177,6
"3803","2019-07-12 04:00:00.0",177,5
"3804","2019-07-12 08:00:00.0",177,3
"3805","2019-07-12 09:00:00.0",177,8
"3806","2019-07-12 14:00:00.0",177,7
"3807","2019-07-13 04:00:00.0",177,1
"3808","2019-07-13 05:00:00.0",177,3
"3809","2019-07-13 06:00:00.0",177,10
"3810","2019-07-13 07:00:00.0",177,10
"3811","2019-07-13 12:00:00.0",177,9
"3812","2019-07-13 13:00:00.0",177,9
"3813","2019-07-13 14:00:00.0",177,2
"3814","2019-07-13 15:00:00.0",177,10
"3815","2019-07-13 17:00:00.0",177,2
"3816","2019-07-13 18:00:00.0",177,2
"3817","2019-07-14 08:00:00.0",177,10
"3818","2019-07-14 09:00:00.0",177,8
"3819","2019-07-14 11:00:00.0",177,7
"3820","2019-07-14 12:00:00.0",177,4
"3821","2019-07-14 14:00:00.0",177,2
"3822","2019-07-14 15:00:00.0",177,5
"3823","2019-07-14 15:00:00.0",177,2
"3824","2019-07-14 16:00:00.0",177,7
"3825","2019-07-14 17:00:00.0",177,3
"3826","2019-07-14 18:00:00.0",177,3
"3827","2019-07-15 00:00:00.0",177,3
"3828","2019-07-15 03:00:00.0",177,10
"3829","2019-07-15 04:00:00.0",177,10
"3830","2019-07-15 07:00:00.0",177,10
"3831","2019-07-15 08:00:00.0",177,10
"3832","2019-07-15 09:00:00.0",177,10
"3833","2019-07-15 10:00:00.0",177,10
"3834","2019-07-15 13:00:00.0",177,5
"3835","2019-07-15 14:00:00.0",177,6
"3836","2019-07-15 15:00:00.0",177,8
"3837","2019-07-15 21:00:00.0",177,6
"3838","2019-07-16 04:00:00.0",177,7
"3839","2019-07-16 05:00:00.0",177,7
"3840","2019-07-16 06:00:00.0",177,1
"3841","2019-07-16 07:00:00.0",177,6
"3842","2019-07-16 09:00:00.0",177,9
"3843","2019-07-16 10:00:00.0",177,9
"3844","2019-07-16 15:00:00.0",177,4
"3845","2019-07-16 16:00:00.0",177,9
"3846","2019-07-16 17:00:00.0",177,9
"3847","2019-07-16 18:00:00.0",177,7
"3848","2019-07-17 03:00:00.0",177,7
"3849","2019-07-17 04:00:00.0",177,8
"3850","2019-07-17 08:00:00.0",177,1
"3851","2019-07-17 09:00:00.0",177,7
"3852","2019-07-17 10:00:00.0",177,7
"3853","2019-07-17 11:00:00.0",177,8
"3854","2019-07-17 11:00:00.0",177,1
"3855","2019-07-17 12:00:00.0",177,8
"3856","2019-07-17 15:00:00.0",177,9
"3857","2019-07-17 18:00:00.0",177,1
"3858","2019-07-18 02:00:00.0",177,10
"3859","2019-07-18 03:00:00.0",177,10
"3860","2019-07-18 04:00:00.0",177,10
"3861","2019-07-18 04:00:00.0",177,3
"3862","2019-07-18 05:00:00.0",177,2
"3863","2019-07-18 06:00:00.0",177,6
"3864","2019-07-18 07:00:00.0",177,7
"3865","2019-07-18 09:00:00.0",177,7
"3866","2019-07-18 10:00:00.0",177,8
"3867","2019-07-18 12:00:00.0",177,2
"3868","2019-07-18 14:00:00.0",177,6
"3869","2019-07-18 16:00:00.0",177,4
"3870","2019-07-18 17:00:00.0",177,4
"3871","2019-07-18 21:00:00.0",177,5
"3872","2019-07-19 00:00:00.0",177,10
"3873","2019-07-19 01:00:00.0",177,5
"3874","2019-07-19 03:00:00.0",177,2
"3875","2019-07-19 04:00:00.0",177,6
"3876","2019-07-19 12:00:00.0",177,1
"3877","2019-07-19 12:00:00.0",177,9
"3878","2019-07-19 13:00:00.0",177,9
"3879","2019-07-19 14:00:00.0",177,9
"3880","2019-07-19 15:00:00.0",177,9
"3881","2019-07-19 18:00:00.0",177,2
"3882","2019-07-20 00:00:00.0",177,1
"3883","2019-07-20 02:00:00.0",177,2
"3884","2019-07-20 05:00:00.0",177,10
"3885","2019-07-20 06:00:00.0",177,10
"3886","2019-07-20 07:00:00.0",177,10
"3887","2019-07-20 08:00:00.0",177,10
"3888","2019-07-20 09:00:00.0",177,10
"3889","2019-07-20 13:00:00.0",177,10
"3890","2019-07-20 14:00:00.0",177,10
"3891","2019-07-20 19:00:00.0",177,10
"3892","2019-07-20 20:00:00.0",177,10
"3893","2019-07-20 21:00:00.0",177,10
"3894","2019-07-20 23:00:00.0",177,9
"3895","2019-07-21 00:00:00.0",177,9
"3896","2019-07-21 02:00:00.0",177,6
"3897","2019-07-21 05:00:00.0",177,10
"3898","2019-07-21 06:00:00.0",177,10
"3899","2019-07-21 06:00:00.0",177,9
"3900","2019-07-21 08:00:00.0",177,10
"3901","2019-07-21 11:00:00.0",177,10
"3902","2019-07-21 15:00:00.0",177,6
"3903","2019-07-21 17:00:00.0",177,8
"3904","2019-07-21 18:00:00.0",177,7
"3905","2019-07-21 21:00:00.0",177,4
"3906","2019-07-22 01:00:00.0",177,10
"3907","2019-07-22 03:00:00.0",177,5
"3908","2019-07-22 04:00:00.0",177,5
"3909","2019-07-22 05:00:00.0",177,10
"3910","2019-07-22 06:00:00.0",177,6
"3911","2019-07-22 07:00:00.0",177,8
"3912","2019-07-22 09:00:00.0",177,7
"3913","2019-07-22 12:00:00.0",177,6
"3914","2019-07-22 13:00:00.0",177,3
"3915","2019-07-23 05:00:00.0",177,9
"3916","2019-07-23 06:00:00.0",177,8
"3917","2019-07-23 11:00:00.0",177,7
"3918","2019-07-23 12:00:00.0",177,3
"3919","2019-07-23 13:00:00.0",177,4
"3920","2019-07-23 14:00:00.0",177,5
"3921","2019-07-23 17:00:00.0",177,3
"3922","2019-07-23 17:00:00.0",177,7
"3923","2019-07-24 02:00:00.0",177,10
"3924","2019-07-24 03:00:00.0",177,10
"3925","2019-07-24 08:00:00.0",177,9
"3926","2019-07-24 09:00:00.0",177,9
"3927","2019-07-24 10:00:00.0",177,10
"3928","2019-07-24 11:00:00.0",177,10
"3929","2019-07-24 14:00:00.0",177,9
"3930","2019-07-24 15:00:00.0",177,9
"3931","2019-07-24 17:00:00.0",177,10
"3932","2019-07-24 18:00:00.0",177,9
"3933","2019-07-24 21:00:00.0",177,9
"3934","2019-07-24 21:00:00.0",177,2
"3935","2019-07-25 01:00:00.0",177,9
"3936","2019-07-25 03:00:00.0",177,3
"3937","2019-07-25 03:00:00.0",177,10
"3938","2019-07-25 04:00:00.0",177,10
"3939","2019-07-25 04:00:00.0",177,9
"3940","2019-07-25 09:00:00.0",177,9
"3941","2019-07-25 10:00:00.0",177,10
"3942","2019-07-25 10:00:00.0",177,9
"3943","2019-07-25 11:00:00.0",177,10
"3944","2019-07-25 11:00:00.0",177,9
"3945","2019-07-25 12:00:00.0",177,10
"3946","2019-07-25 15:00:00.0",177,6
"3947","2019-07-25 22:00:00.0",177,10
"3948","2019-07-25 22:00:00.0",177,7
"3949","2019-07-25 23:00:00.0",177,10
"3950","2019-07-26 03:00:00.0",177,9
"3951","2019-07-26 05:00:00.0",177,10
"3952","2019-07-26 06:00:00.0",177,10
"3953","2019-07-26 06:00:00.0",177,8
"3954","2019-07-26 09:00:00.0",177,9
"3955","2019-07-26 10:00:00.0",177,9
"3956","2019-07-26 12:00:00.0",177,4
"3957","2019-07-26 13:00:00.0",177,6
"3958","2019-07-26 15:00:00.0",177,10
"3959","2019-07-26 15:00:00.0",177,9
"3960","2019-07-26 20:00:00.0",177,10
"3961","2019-07-26 21:00:00.0",177,10
"3962","2019-07-26 23:00:00.0",177,10
"3963","2019-07-26 23:00:00.0",177,9
"3964","2019-07-27 01:00:00.0",177,8
"3965","2019-07-27 03:00:00.0",177,10
"3966","2019-07-27 04:00:00.0",177,10
"3967","2019-07-27 05:00:00.0",177,8
"3968","2019-07-27 08:00:00.0",177,9
"3969","2019-07-27 09:00:00.0",177,9
"3970","2019-07-27 10:00:00.0",177,7
"3971","2019-07-27 11:00:00.0",177,8
"3972","2019-07-27 17:00:00.0",177,8
"3973","2019-07-27 18:00:00.0",177,8
"3974","2019-07-27 19:00:00.0",177,10
"3975","2019-07-27 22:00:00.0",177,10
"3976","2019-07-27 23:00:00.0",177,9
"3977","2019-07-28 00:00:00.0",177,10
"3978","2019-07-28 00:00:00.0",177,8
"3979","2019-07-28 04:00:00.0",177,9
"3980","2019-07-28 06:00:00.0",177,9
"3981","2019-07-28 07:00:00.0",177,10
"3982","2019-07-28 07:00:00.0",177,9
"3983","2019-07-28 08:00:00.0",177,10
"3984","2019-07-28 08:00:00.0",177,7
"3985","2019-07-28 09:00:00.0",177,10
"3986","2019-07-28 09:00:00.0",177,8
"3987","2019-07-28 10:00:00.0",177,10
"3988","2019-07-28 10:00:00.0",177,9
"3989","2019-07-28 11:00:00.0",177,10
"3990","2019-07-28 11:00:00.0",177,9
"3991","2019-07-28 15:00:00.0",177,10
"3992","2019-07-28 16:00:00.0",177,10
"3993","2019-07-28 16:00:00.0",177,8
"3994","2019-07-28 22:00:00.0",177,10
"3995","2019-07-29 03:00:00.0",177,6
"3996","2019-07-29 03:00:00.0",177,9
"3997","2019-07-29 08:00:00.0",177,5
"3998","2019-07-29 09:00:00.0",177,2
"3999","2019-07-29 10:00:00.0",177,2
"4000","2019-07-29 11:00:00.0",177,3
"4001","2019-07-29 17:00:00.0",177,6
"4002","2019-07-29 18:00:00.0",177,6
"4003","2019-07-30 00:00:00.0",177,2
"4004","2019-07-30 09:00:00.0",177,7
"4005","2019-07-30 10:00:00.0",177,8
"4006","2019-07-30 11:00:00.0",177,8
"4007","2019-07-30 12:00:00.0",177,8
"4008","2019-07-30 16:00:00.0",177,7
"4009","2019-07-30 17:00:00.0",177,6
"4010","2019-07-31 03:00:00.0",177,4
"4011","2019-07-31 04:00:00.0",177,5
"4012","2019-07-31 06:00:00.0",177,9
"4013","2019-07-31 09:00:00.0",177,10
"4014","2019-07-31 10:00:00.0",177,10
"4015","2019-07-31 12:00:00.0",177,10
"4016","2019-07-31 13:00:00.0",177,10
"4017","2019-07-31 14:00:00.0",177,8
"4018","2019-07-31 15:00:00.0",177,8
"4019","2019-07-31 15:00:00.0",177,7
"4020","2019-07-31 17:00:00.0",177,10
"4021","2019-07-31 21:00:00.0",177,9
"4022","2019-08-01 00:00:00.0",177,10
"4023","2019-08-01 01:00:00.0",177,8
"4024","2019-08-01 03:00:00.0",177,9
"4025","2019-08-01 04:00:00.0",177,9
"4026","2019-08-01 08:00:00.0",177,8
"4027","2019-08-01 13:00:00.0",177,4
"4028","2019-08-01 15:00:00.0",177,6
"4029","2019-08-01 18:00:00.0",177,3
"4030","2019-08-01 21:00:00.0",177,3
"4031","2019-08-02 00:00:00.0",177,5
"4032","2019-08-02 12:00:00.0",177,4
"4033","2019-08-02 14:00:00.0",177,2
"4034","2019-08-02 15:00:00.0",177,2
"4035","2019-08-02 16:00:00.0",177,3
"4036","2019-08-02 17:00:00.0",177,1
"4037","2019-08-02 21:00:00.0",177,2
"4038","2019-08-03 00:00:00.0",177,3
"4039","2019-08-03 04:00:00.0",177,2
"4040","2019-08-03 07:00:00.0",177,7
"4041","2019-08-03 08:00:00.0",177,8
"4042","2019-08-03 09:00:00.0",177,8
"4043","2019-08-03 11:00:00.0",177,5
"4044","2019-08-03 13:00:00.0",177,6
"4045","2019-08-03 15:00:00.0",177,2
"4046","2019-08-03 17:00:00.0",177,4
"4047","2019-08-04 00:00:00.0",177,3
"4048","2019-08-04 08:00:00.0",177,8
"4049","2019-08-04 11:00:00.0",177,2
"4050","2019-08-04 15:00:00.0",177,4
"4051","2019-08-04 16:00:00.0",177,9
"4052","2019-08-04 16:00:00.0",177,5
"4053","2019-08-04 17:00:00.0",177,7
"4054","2019-08-04 18:00:00.0",177,2
"4055","2019-08-04 21:00:00.0",177,3
"4056","2019-08-05 00:00:00.0",177,5
"4057","2019-08-05 03:00:00.0",177,3
"4058","2019-08-05 05:00:00.0",177,4
"4059","2019-08-05 07:00:00.0",177,6
"4060","2019-08-05 08:00:00.0",177,6
"4061","2019-08-05 10:00:00.0",177,3
"4062","2019-08-05 14:00:00.0",177,5
"4063","2019-08-05 15:00:00.0",177,4
"4064","2019-08-06 05:00:00.0",177,6
"4065","2019-08-06 07:00:00.0",177,1
"4066","2019-08-06 08:00:00.0",177,1
"4067","2019-08-06 15:00:00.0",177,8
"4068","2019-08-06 16:00:00.0",177,8
"4069","2019-08-06 21:00:00.0",177,9
"4070","2019-08-07 04:00:00.0",177,10
"4071","2019-08-07 09:00:00.0",177,2
"4072","2019-08-07 10:00:00.0",177,5
"4073","2019-08-07 11:00:00.0",177,6
"4074","2019-08-07 12:00:00.0",177,6
"4075","2019-08-07 16:00:00.0",177,5
"4076","2019-08-07 18:00:00.0",177,2
"4077","2019-08-07 21:00:00.0",177,2
"4078","2019-08-08 00:00:00.0",177,2
"4079","2019-08-08 05:00:00.0",177,2
"4080","2019-08-08 06:00:00.0",177,5
"4081","2019-08-08 06:00:00.0",177,4
"4082","2019-08-08 08:00:00.0",177,5
"4083","2019-08-08 11:00:00.0",177,8
"4084","2019-08-08 12:00:00.0",177,10
"4085","2019-08-08 14:00:00.0",177,6
"4086","2019-08-08 15:00:00.0",177,9
"4087","2019-08-08 15:00:00.0",177,6
"4088","2019-08-08 16:00:00.0",177,9
"4089","2019-08-08 21:00:00.0",177,5
"4090","2019-08-09 03:00:00.0",177,5
"4091","2019-08-09 09:00:00.0",177,2
"4092","2019-08-09 12:00:00.0",177,4
"4093","2019-08-09 13:00:00.0",177,2
"4094","2019-08-09 14:00:00.0",177,3
"4095","2019-08-09 16:00:00.0",177,8
"4096","2019-08-09 21:00:00.0",177,2
"4097","2019-08-10 05:00:00.0",177,7
"4098","2019-08-10 08:00:00.0",177,4
"4099","2019-08-10 09:00:00.0",177,4
"4100","2019-08-10 14:00:00.0",177,3
"4101","2019-08-11 00:00:00.0",177,5
"4102","2019-08-11 03:00:00.0",177,7
"4103","2019-08-11 10:00:00.0",177,6
"4104","2019-08-11 12:00:00.0",177,3
"4105","2019-08-11 13:00:00.0",177,4
"4106","2019-08-11 14:00:00.0",177,5
"4107","2019-08-11 16:00:00.0",177,4
"4108","2019-08-11 17:00:00.0",177,1
"4109","2019-08-11 21:00:00.0",177,10
"4110","2019-08-11 21:00:00.0",177,9
"4111","2019-08-11 22:00:00.0",177,10
"4112","2019-08-11 23:00:00.0",177,10
"4113","2019-08-12 01:00:00.0",177,9
"4114","2019-08-12 02:00:00.0",177,9
"4115","2019-08-12 03:00:00.0",177,9
"4116","2019-08-12 05:00:00.0",177,10
"4117","2019-08-12 05:00:00.0",177,9
"4118","2019-08-12 06:00:00.0",177,10
"4119","2019-08-12 10:00:00.0",177,10
"4120","2019-08-12 11:00:00.0",177,10
"4121","2019-08-12 13:00:00.0",177,10
"4122","2019-08-12 13:00:00.0",177,3
"4123","2019-08-12 14:00:00.0",177,10
"4124","2019-08-12 15:00:00.0",177,6
"4125","2019-08-12 16:00:00.0",177,9
"4126","2019-08-12 17:00:00.0",177,10
"4127","2019-08-13 06:00:00.0",177,7
"4128","2019-08-13 07:00:00.0",177,10
"4129","2019-08-13 08:00:00.0",177,10
"4130","2019-08-13 10:00:00.0",177,2
"4131","2019-08-13 12:00:00.0",177,6
"4132","2019-08-13 13:00:00.0",177,7
"4133","2019-08-14 00:00:00.0",177,5
"4134","2019-08-14 01:00:00.0",177,6
"4135","2019-08-14 07:00:00.0",177,4
"4136","2019-08-14 10:00:00.0",177,6
"4137","2019-08-14 16:00:00.0",177,6
"4138","2019-08-14 17:00:00.0",177,6
"4139","2019-08-14 21:00:00.0",177,4
"4140","2019-08-15 07:00:00.0",177,7
"4141","2019-08-15 09:00:00.0",177,10
"4142","2019-08-15 09:00:00.0",177,3
"4143","2019-08-15 10:00:00.0",177,5
"4144","2019-08-15 12:00:00.0",177,10
"4145","2019-08-15 12:00:00.0",177,9
"4146","2019-08-15 13:00:00.0",177,10
"4147","2019-08-15 14:00:00.0",177,10
"4148","2019-08-15 15:00:00.0",177,7
"4149","2019-08-15 16:00:00.0",177,8
"4150","2019-08-15 17:00:00.0",177,10
"4151","2019-08-15 18:00:00.0",177,10
"4152","2019-08-15 21:00:00.0",177,6
"4153","2019-08-16 03:00:00.0",177,9
"4154","2019-08-16 04:00:00.0",177,9
"4155","2019-08-16 05:00:00.0",177,9
"4156","2019-08-16 07:00:00.0",177,8
"4157","2019-08-16 10:00:00.0",177,5
"4158","2019-08-16 11:00:00.0",177,4
"4159","2019-08-16 11:00:00.0",177,6
"4160","2019-08-16 12:00:00.0",177,9
"4161","2019-08-16 13:00:00.0",177,7
"4162","2019-08-16 15:00:00.0",177,4
"4163","2019-08-17 04:00:00.0",177,6
"4164","2019-08-17 06:00:00.0",177,8
"4165","2019-08-17 07:00:00.0",177,5
"4166","2019-08-17 09:00:00.0",177,9
"4167","2019-08-17 11:00:00.0",177,8
"4168","2019-08-17 12:00:00.0",177,8
"4169","2019-08-17 13:00:00.0",177,10
"4170","2019-08-17 13:00:00.0",177,8
"4171","2019-08-17 18:00:00.0",177,3
"4172","2019-08-18 00:00:00.0",177,6
"4173","2019-08-18 08:00:00.0",177,1
"4174","2019-08-18 11:00:00.0",177,4
"4175","2019-08-18 14:00:00.0",177,6
"4176","2019-08-18 16:00:00.0",177,3
"4177","2019-08-18 18:00:00.0",177,2
"4178","2019-08-19 05:00:00.0",177,6
"4179","2019-08-19 06:00:00.0",177,7
"4180","2019-08-19 10:00:00.0",177,4
"4181","2019-08-19 13:00:00.0",177,6
"4182","2019-08-19 17:00:00.0",177,4
"4183","2019-08-19 21:00:00.0",177,3
"4184","2019-08-20 06:00:00.0",177,3
"4185","2019-08-20 09:00:00.0",177,2
"4186","2019-08-20 10:00:00.0",177,2
"4187","2019-08-20 11:00:00.0",177,2
"4188","2019-08-20 12:00:00.0",177,1
"4189","2019-08-20 14:00:00.0",177,5
"4190","2019-08-20 15:00:00.0",177,5
"4191","2019-08-20 17:00:00.0",177,6
"4192","2019-08-20 18:00:00.0",177,6
"4193","2019-08-20 18:00:00.0",177,1
"4194","2019-08-21 06:00:00.0",177,5
"4195","2019-08-21 07:00:00.0",177,5
"4196","2019-08-21 09:00:00.0",177,1
"4197","2019-08-21 11:00:00.0",177,5
"4198","2019-08-21 13:00:00.0",177,2
"4199","2019-08-21 14:00:00.0",177,9
"4200","2019-08-21 14:00:00.0",177,6
"4201","2019-08-21 15:00:00.0",177,9
"4202","2019-08-21 16:00:00.0",177,8
"4203","2019-08-21 21:00:00.0",177,5
"4204","2019-08-22 02:00:00.0",177,10
"4205","2019-08-22 04:00:00.0",177,2
"4206","2019-08-22 06:00:00.0",177,8
"4207","2019-08-22 07:00:00.0",177,8
"4208","2019-08-22 09:00:00.0",177,8
"4209","2019-08-22 10:00:00.0",177,3
"4210","2019-08-22 11:00:00.0",177,9
"4211","2019-08-22 11:00:00.0",177,4
"4212","2019-08-22 13:00:00.0",177,6
"4213","2019-08-22 18:00:00.0",177,4
"4214","2019-08-23 00:00:00.0",177,4
"4215","2019-08-23 06:00:00.0",177,7
"4216","2019-08-23 07:00:00.0",177,6
"4217","2019-08-23 07:00:00.0",177,4
"4218","2019-08-23 09:00:00.0",177,8
"4219","2019-08-23 09:00:00.0",177,9
"4220","2019-08-23 09:00:00.0",177,2
"4221","2019-08-23 10:00:00.0",177,9
"4222","2019-08-23 10:00:00.0",177,2
"4223","2019-08-23 14:00:00.0",177,4
"4224","2019-08-23 17:00:00.0",177,2
"4225","2019-08-23 18:00:00.0",177,1
"4226","2019-08-24 05:00:00.0",177,9
"4227","2019-08-24 08:00:00.0",177,9
"4228","2019-08-24 10:00:00.0",177,9
"4229","2019-08-24 11:00:00.0",177,8
"4230","2019-08-24 13:00:00.0",177,2
"4231","2019-08-24 14:00:00.0",177,9
"4232","2019-08-24 17:00:00.0",177,8
"4233","2019-08-25 06:00:00.0",177,4
"4234","2019-08-25 07:00:00.0",177,3
"4235","2019-08-25 11:00:00.0",177,4
"4236","2019-08-25 12:00:00.0",177,4
"4237","2019-08-25 12:00:00.0",177,2
"4238","2019-08-25 13:00:00.0",177,6
"4239","2019-08-25 14:00:00.0",177,5
"4240","2019-08-25 14:00:00.0",177,7
"4241","2019-08-25 14:00:00.0",177,3
"4242","2019-08-25 15:00:00.0",177,3
"4243","2019-08-26 10:00:00.0",177,2
"4244","2019-08-26 11:00:00.0",177,2
"4245","2019-08-26 15:00:00.0",177,4
"4246","2019-08-26 17:00:00.0",177,5
"4247","2019-08-26 18:00:00.0",177,6
"4248","2019-08-27 01:00:00.0",177,8
"4249","2019-08-27 03:00:00.0",177,10
"4250","2019-08-27 03:00:00.0",177,6
"4251","2019-08-27 06:00:00.0",177,10
"4252","2019-08-27 07:00:00.0",177,10
"4253","2019-08-27 07:00:00.0",177,9
"4254","2019-08-27 09:00:00.0",177,3
"4255","2019-08-27 11:00:00.0",177,10
"4256","2019-08-27 12:00:00.0",177,8
"4257","2019-08-27 15:00:00.0",177,9
"4258","2019-08-27 16:00:00.0",177,9
"4259","2019-08-27 17:00:00.0",177,8
"4260","2019-08-27 21:00:00.0",177,4
"4261","2019-08-28 00:00:00.0",177,8
"4262","2019-08-28 03:00:00.0",177,4
"4263","2019-08-28 09:00:00.0",177,4
"4264","2019-08-28 11:00:00.0",177,4
"4265","2019-08-28 15:00:00.0",177,8
"4266","2019-08-28 17:00:00.0",177,4
"4267","2019-08-28 21:00:00.0",177,6
"4268","2019-08-29 00:00:00.0",177,3
"4269","2019-08-29 03:00:00.0",177,5
"4270","2019-08-29 04:00:00.0",177,5
"4271","2019-08-29 05:00:00.0",177,6
"4272","2019-08-29 06:00:00.0",177,8
"4273","2019-08-29 06:00:00.0",177,1
"4274","2019-08-29 07:00:00.0",177,7
"4275","2019-08-29 10:00:00.0",177,5
"4276","2019-08-29 13:00:00.0",177,10
"4277","2019-08-29 13:00:00.0",177,8
"4278","2019-08-29 14:00:00.0",177,9
"4279","2019-08-29 17:00:00.0",177,6
"4280","2019-08-29 18:00:00.0",177,1
"4281","2019-08-29 18:00:00.0",177,6
"4282","2019-08-29 20:00:00.0",177,5
"4283","2019-08-29 21:00:00.0",177,8
"4284","2019-08-30 08:00:00.0",177,1
"4285","2019-08-30 09:00:00.0",177,1
"4286","2019-08-30 13:00:00.0",177,4
